player_name,team_name,shot_distance,shot_attempted_flag,shot_made_flag,accuracy,shot_type,league_average
Mike Muscala,Oklahoma City Thunder,24,15,7,0.47,3s,0.37
Josh Giddey,Oklahoma City Thunder,24,39,11,0.28,3s,0.37
Aleksej Pokusevski,Oklahoma City Thunder,24,10,2,0.2,3s,0.37
Eugene Omoruyi,Oklahoma City Thunder,24,3,0,0,3s,0.37
Lindy Waters III,Oklahoma City Thunder,24,22,7,0.32,3s,0.37
Aaron Wiggins,Oklahoma City Thunder,24,16,6,0.38,3s,0.37
Ousmane Dieng,Oklahoma City Thunder,24,20,8,0.4,3s,0.37
Isaiah Joe,Oklahoma City Thunder,24,46,20,0.43,3s,0.37
Jaylin Williams,Oklahoma City Thunder,24,16,7,0.44,3s,0.37
Dario Saric,Oklahoma City Thunder,24,6,1,0.17,3s,0.37
Jared Butler,Oklahoma City Thunder,24,2,1,0.5,3s,0.37
Olivier Sarr,Oklahoma City Thunder,24,1,0,0,3s,0.37
Fred VanVleet,Toronto Raptors,24,63,26,0.41,3s,0.37
Gary Trent Jr.,Toronto Raptors,24,55,27,0.49,3s,0.37
Pascal Siakam,Toronto Raptors,24,24,6,0.25,3s,0.37
O.G. Anunoby,Toronto Raptors,24,49,22,0.45,3s,0.37
Chris Boucher,Toronto Raptors,24,15,7,0.47,3s,0.37
Precious Achiuwa,Toronto Raptors,24,12,3,0.25,3s,0.37
Scottie Barnes,Toronto Raptors,24,27,8,0.3,3s,0.37
Otto Porter Jr.,Toronto Raptors,24,2,1,0.5,3s,0.37
Malachi Flynn,Toronto Raptors,24,15,6,0.4,3s,0.37
Dalano Banton,Toronto Raptors,24,2,1,0.5,3s,0.37
Thaddeus Young,Toronto Raptors,24,2,0,0,3s,0.37
Ron Harper Jr.,Toronto Raptors,24,2,1,0.5,3s,0.37
Juancho Hernangomez,Toronto Raptors,24,4,3,0.75,3s,0.37
Jeff Dowtin Jr.,Toronto Raptors,24,1,0,0,3s,0.37
Will Barton,Toronto Raptors,24,5,1,0.2,3s,0.37
Kelly Olynyk,Utah Jazz,24,31,10,0.32,3s,0.37
Collin Sexton,Utah Jazz,24,28,10,0.36,3s,0.37
Lauri Markkanen,Utah Jazz,24,63,28,0.44,3s,0.37
Rudy Gay,Utah Jazz,24,25,3,0.12,3s,0.37
Malik Beasley,Utah Jazz,24,91,29,0.32,3s,0.37
Jordan Clarkson,Utah Jazz,24,67,25,0.37,3s,0.37
Mike Conley,Utah Jazz,24,39,12,0.31,3s,0.37
Jarred Vanderbilt,Utah Jazz,24,7,0,0,3s,0.37
Simone Fontecchio,Utah Jazz,24,43,16,0.37,3s,0.37
Talen Horton-Tucker,Utah Jazz,24,27,8,0.3,3s,0.37
Nickeil Alexander-Walker,Utah Jazz,24,17,7,0.41,3s,0.37
Ochai Agbaji,Utah Jazz,24,33,9,0.27,3s,0.37
Walker Kessler,Utah Jazz,24,1,1,1,3s,0.37
Kris Dunn,Utah Jazz,24,9,2,0.22,3s,0.37
Johnny Juzang,Utah Jazz,24,10,2,0.2,3s,0.37
Juan Toscano-Anderson,Utah Jazz,24,4,2,0.5,3s,0.37
Damian Jones,Utah Jazz,24,4,3,0.75,3s,0.37
Jarrell Brantley,Utah Jazz,24,3,2,0.67,3s,0.37
Luka Samanic,Utah Jazz,24,8,1,0.13,3s,0.37
Desmond Bane,Memphis Grizzlies,24,64,35,0.55,3s,0.37
Santi Aldama,Memphis Grizzlies,24,36,11,0.31,3s,0.37
Tyus Jones,Memphis Grizzlies,24,61,21,0.34,3s,0.37
Jake LaRavia,Memphis Grizzlies,24,17,7,0.41,3s,0.37
John Konchar,Memphis Grizzlies,24,27,8,0.3,3s,0.37
Xavier Tillman,Memphis Grizzlies,24,3,2,0.67,3s,0.37
Vince Williams Jr.,Memphis Grizzlies,24,3,0,0,3s,0.37
Dillon Brooks,Memphis Grizzlies,24,70,23,0.33,3s,0.37
Ja Morant,Memphis Grizzlies,24,36,15,0.42,3s,0.37
David Roddy,Memphis Grizzlies,24,30,6,0.2,3s,0.37
Jaren Jackson Jr.,Memphis Grizzlies,24,52,20,0.38,3s,0.37
Kennedy Chandler,Memphis Grizzlies,24,2,0,0,3s,0.37
Ziaire Williams,Memphis Grizzlies,24,12,5,0.42,3s,0.37
Danny Green,Memphis Grizzlies,24,2,1,0.5,3s,0.37
Luke Kennard,Memphis Grizzlies,24,30,16,0.53,3s,0.37
Kenneth Lofton Jr.,Memphis Grizzlies,24,2,1,0.5,3s,0.37
Jacob Gilyard,Memphis Grizzlies,24,1,1,1,3s,0.37
Bradley Beal,Washington Wizards,24,23,11,0.48,3s,0.37
Kyle Kuzma,Washington Wizards,24,46,18,0.39,3s,0.37
Will Barton,Washington Wizards,24,11,4,0.36,3s,0.37
Rui Hachimura,Washington Wizards,24,11,6,0.55,3s,0.37
Delon Wright,Washington Wizards,24,17,4,0.24,3s,0.37
Johnny Davis,Washington Wizards,24,8,4,0.5,3s,0.37
Anthony Gill,Washington Wizards,24,5,2,0.4,3s,0.37
Isaiah Todd,Washington Wizards,24,3,0,0,3s,0.37
Corey Kispert,Washington Wizards,24,41,22,0.54,3s,0.37
Jordan Goodwin,Washington Wizards,24,17,9,0.53,3s,0.37
Taj Gibson,Washington Wizards,24,4,0,0,3s,0.37
Deni Avdija,Washington Wizards,24,24,4,0.17,3s,0.37
Monte Morris,Washington Wizards,24,25,13,0.52,3s,0.37
Kristaps Porzingis,Washington Wizards,24,13,7,0.54,3s,0.37
Devon Dotson,Washington Wizards,24,1,0,0,3s,0.37
Kendrick Nunn,Washington Wizards,24,9,3,0.33,3s,0.37
Jay Huff,Washington Wizards,24,1,1,1,3s,0.37
Bojan Bogdanovic,Detroit Pistons,24,44,16,0.36,3s,0.37
Jaden Ivey,Detroit Pistons,24,35,14,0.4,3s,0.37
Saddiq Bey,Detroit Pistons,24,39,16,0.41,3s,0.37
Cade Cunningham,Detroit Pistons,24,8,3,0.38,3s,0.37
Isaiah Stewart,Detroit Pistons,24,31,12,0.39,3s,0.37
Rodney McGruder,Detroit Pistons,24,15,6,0.4,3s,0.37
Isaiah Livers,Detroit Pistons,24,32,14,0.44,3s,0.37
Cory Joseph,Detroit Pistons,24,19,7,0.37,3s,0.37
Killian Hayes,Detroit Pistons,24,42,9,0.21,3s,0.37
Kevin Knox II,Detroit Pistons,24,18,6,0.33,3s,0.37
Hamidou Diallo,Detroit Pistons,24,4,3,0.75,3s,0.37
Marvin Bagley III,Detroit Pistons,24,7,3,0.43,3s,0.37
Alec Burks,Detroit Pistons,24,38,20,0.53,3s,0.37
Stanley Umude,Detroit Pistons,24,1,0,0,3s,0.37
Eugene Omoruyi,Detroit Pistons,24,7,1,0.14,3s,0.37
Buddy Boeheim,Detroit Pistons,24,5,2,0.4,3s,0.37
James Wiseman,Detroit Pistons,24,2,0,0,3s,0.37
Jared Rhoden,Detroit Pistons,24,4,0,0,3s,0.37
R.J. Hampton,Detroit Pistons,24,3,1,0.33,3s,0.37
P.J. Washington,Charlotte Hornets,24,45,15,0.33,3s,0.37
Dennis Smith Jr.,Charlotte Hornets,24,17,2,0.12,3s,0.37
James Bouknight,Charlotte Hornets,24,8,2,0.25,3s,0.37
Terry Rozier,Charlotte Hornets,24,72,20,0.28,3s,0.37
Bryce McGowens,Charlotte Hornets,24,16,5,0.31,3s,0.37
Kelly Oubre Jr.,Charlotte Hornets,24,41,10,0.24,3s,0.37
Jalen McDaniels,Charlotte Hornets,24,19,6,0.32,3s,0.37
Gordon Hayward,Charlotte Hornets,24,13,7,0.54,3s,0.37
Theo Maledon,Charlotte Hornets,24,8,6,0.75,3s,0.37
Kai Jones,Charlotte Hornets,24,2,0,0,3s,0.37
JT Thor,Charlotte Hornets,24,9,4,0.44,3s,0.37
LaMelo Ball,Charlotte Hornets,24,19,6,0.32,3s,0.37
Cody Martin,Charlotte Hornets,24,2,1,0.5,3s,0.37
Svi Mykhailiuk,Charlotte Hornets,24,6,3,0.5,3s,0.37
De'Andre Hunter,Atlanta Hawks,25,82,24,0.29,3s,0.36
Trae Young,Atlanta Hawks,25,112,40,0.36,3s,0.36
Dejounte Murray,Atlanta Hawks,25,123,39,0.32,3s,0.36
Jalen Johnson,Atlanta Hawks,25,23,9,0.39,3s,0.36
Justin Holiday,Atlanta Hawks,25,18,10,0.56,3s,0.36
John Collins,Atlanta Hawks,25,63,22,0.35,3s,0.36
AJ Griffin,Atlanta Hawks,25,82,30,0.37,3s,0.36
Aaron Holiday,Atlanta Hawks,25,22,10,0.45,3s,0.36
Vit Krejci,Atlanta Hawks,25,6,0,0,3s,0.36
Frank Kaminsky,Atlanta Hawks,25,10,4,0.4,3s,0.36
Tyrese Martin,Atlanta Hawks,25,2,1,0.5,3s,0.36
Jarrett Culver,Atlanta Hawks,25,6,0,0,3s,0.36
Bogdan Bogdanovic,Atlanta Hawks,25,141,56,0.4,3s,0.36
Saddiq Bey,Atlanta Hawks,25,25,8,0.32,3s,0.36
Garrison Mathews,Atlanta Hawks,25,10,3,0.3,3s,0.36
Onyeka Okongwu,Atlanta Hawks,25,1,0,0,3s,0.36
Donovan Williams,Atlanta Hawks,25,1,0,0,3s,0.36
Bruno Fernando,Atlanta Hawks,25,1,0,0,3s,0.36
Jaylen Brown,Boston Celtics,25,132,36,0.27,3s,0.36
Jayson Tatum,Boston Celtics,25,217,79,0.36,3s,0.36
Malcolm Brogdon,Boston Celtics,25,85,39,0.46,3s,0.36
Grant Williams,Boston Celtics,25,59,24,0.41,3s,0.36
Al Horford,Boston Celtics,25,68,34,0.5,3s,0.36
Sam Hauser,Boston Celtics,25,86,39,0.45,3s,0.36
Derrick White,Boston Celtics,25,101,45,0.45,3s,0.36
Marcus Smart,Boston Celtics,25,90,29,0.32,3s,0.36
Payton Pritchard,Boston Celtics,25,29,17,0.59,3s,0.36
Blake Griffin,Boston Celtics,25,7,3,0.43,3s,0.36
Justin Jackson,Boston Celtics,25,5,1,0.2,3s,0.36
Luke Kornet,Boston Celtics,25,2,1,0.5,3s,0.36
JD Davison,Boston Celtics,25,3,1,0.33,3s,0.36
Mike Muscala,Boston Celtics,25,10,2,0.2,3s,0.36
Justin Champagnie,Boston Celtics,25,1,1,1,3s,0.36
Kevin Love,Cleveland Cavaliers,25,61,20,0.33,3s,0.36
Caris LeVert,Cleveland Cavaliers,25,123,44,0.36,3s,0.36
Cedi Osman,Cleveland Cavaliers,25,93,33,0.35,3s,0.36
Isaac Okoro,Cleveland Cavaliers,25,12,4,0.33,3s,0.36
Donovan Mitchell,Cleveland Cavaliers,25,197,79,0.4,3s,0.36
Dean Wade,Cleveland Cavaliers,25,35,12,0.34,3s,0.36
Evan Mobley,Cleveland Cavaliers,25,31,13,0.42,3s,0.36
Raul Neto,Cleveland Cavaliers,25,11,3,0.27,3s,0.36
Darius Garland,Cleveland Cavaliers,25,102,38,0.37,3s,0.36
Lamar Stevens,Cleveland Cavaliers,25,15,4,0.27,3s,0.36
Mamadi Diakite,Cleveland Cavaliers,25,4,0,0,3s,0.36
Ricky Rubio,Cleveland Cavaliers,25,16,5,0.31,3s,0.36
Danny Green,Cleveland Cavaliers,25,10,5,0.5,3s,0.36
Sam Merrill,Cleveland Cavaliers,25,10,3,0.3,3s,0.36
Isaiah Mobley,Cleveland Cavaliers,25,2,1,0.5,3s,0.36
Jarrett Allen,Cleveland Cavaliers,25,1,0,0,3s,0.36
Herbert Jones,New Orleans Pelicans,25,39,10,0.26,3s,0.36
CJ McCollum,New Orleans Pelicans,25,177,81,0.46,3s,0.36
Brandon Ingram,New Orleans Pelicans,25,67,18,0.27,3s,0.36
Trey Murphy III,New Orleans Pelicans,25,83,27,0.33,3s,0.36
Jonas Valanciunas,New Orleans Pelicans,25,44,19,0.43,3s,0.36
Jose Alvarado,New Orleans Pelicans,25,80,24,0.3,3s,0.36
Devonte' Graham,New Orleans Pelicans,25,70,27,0.39,3s,0.36
Naji Marshall,New Orleans Pelicans,25,52,18,0.35,3s,0.36
Jaxson Hayes,New Orleans Pelicans,25,8,0,0,3s,0.36
Garrett Temple,New Orleans Pelicans,25,9,3,0.33,3s,0.36
Willy Hernangomez,New Orleans Pelicans,25,5,1,0.2,3s,0.36
Dyson Daniels,New Orleans Pelicans,25,24,6,0.25,3s,0.36
Zion Williamson,New Orleans Pelicans,25,8,1,0.13,3s,0.36
Larry Nance Jr.,New Orleans Pelicans,25,6,1,0.17,3s,0.36
Kira Lewis Jr.,New Orleans Pelicans,25,10,3,0.3,3s,0.36
Josh Richardson,New Orleans Pelicans,25,24,14,0.58,3s,0.36
Nikola Vucevic,Chicago Bulls,25,112,38,0.34,3s,0.36
Coby White,Chicago Bulls,25,97,32,0.33,3s,0.36
Andre Drummond,Chicago Bulls,25,1,0,0,3s,0.36
Ayo Dosunmu,Chicago Bulls,25,39,11,0.28,3s,0.36
DeMar DeRozan,Chicago Bulls,25,31,6,0.19,3s,0.36
Zach LaVine,Chicago Bulls,25,140,47,0.34,3s,0.36
Patrick Williams,Chicago Bulls,25,58,21,0.36,3s,0.36
Javonte Green,Chicago Bulls,25,8,4,0.5,3s,0.36
Alex Caruso,Chicago Bulls,25,31,8,0.26,3s,0.36
Dalen Terry,Chicago Bulls,25,5,1,0.2,3s,0.36
Goran Dragic,Chicago Bulls,25,33,11,0.33,3s,0.36
Derrick Jones Jr.,Chicago Bulls,25,11,3,0.27,3s,0.36
Malcolm Hill,Chicago Bulls,25,2,1,0.5,3s,0.36
Patrick Beverley,Chicago Bulls,25,11,6,0.55,3s,0.36
Terry Taylor,Chicago Bulls,25,1,1,1,3s,0.36
Carlik Jones,Chicago Bulls,25,3,2,0.67,3s,0.36
Spencer Dinwiddie,Dallas Mavericks,25,111,36,0.32,3s,0.36
Christian Wood,Dallas Mavericks,25,106,46,0.43,3s,0.36
Tim Hardaway Jr.,Dallas Mavericks,25,153,62,0.41,3s,0.36
Luka Doncic,Dallas Mavericks,25,165,58,0.35,3s,0.36
Maxi Kleber,Dallas Mavericks,25,32,11,0.34,3s,0.36
Jaden Hardy,Dallas Mavericks,25,53,23,0.43,3s,0.36
McKinley Wright IV,Dallas Mavericks,25,13,3,0.23,3s,0.36
Reggie Bullock,Dallas Mavericks,25,93,27,0.29,3s,0.36
Dorian Finney-Smith,Dallas Mavericks,25,47,11,0.23,3s,0.36
Josh Green,Dallas Mavericks,25,29,14,0.48,3s,0.36
Facundo Campazzo,Dallas Mavericks,25,2,0,0,3s,0.36
Davis Bertans,Dallas Mavericks,25,38,14,0.37,3s,0.36
Frank Ntilikina,Dallas Mavericks,25,22,9,0.41,3s,0.36
Theo Pinson,Dallas Mavericks,25,19,4,0.21,3s,0.36
JaVale McGee,Dallas Mavericks,25,3,2,0.67,3s,0.36
Kemba Walker,Dallas Mavericks,25,8,3,0.38,3s,0.36
A.J. Lawson,Dallas Mavericks,25,7,6,0.86,3s,0.36
Kyrie Irving,Dallas Mavericks,25,44,19,0.43,3s,0.36
Justin Holiday,Dallas Mavericks,25,9,1,0.11,3s,0.36
Markieff Morris,Dallas Mavericks,25,11,5,0.45,3s,0.36
Dwight Powell,Dallas Mavericks,25,1,0,0,3s,0.36
Aaron Gordon,Denver Nuggets,25,55,24,0.44,3s,0.36
Bones Hyland,Denver Nuggets,25,54,20,0.37,3s,0.36
Kentavious Caldwell-Pope,Denver Nuggets,25,87,37,0.43,3s,0.36
Michael Porter Jr.,Denver Nuggets,25,154,52,0.34,3s,0.36
Jamal Murray,Denver Nuggets,25,151,63,0.42,3s,0.36
Nikola Jokic,Denver Nuggets,25,59,26,0.44,3s,0.36
Bruce Brown,Denver Nuggets,25,72,27,0.38,3s,0.36
Christian Braun,Denver Nuggets,25,23,10,0.43,3s,0.36
Jeff Green,Denver Nuggets,25,29,6,0.21,3s,0.36
Davon Reed,Denver Nuggets,25,15,4,0.27,3s,0.36
Zeke Nnaji,Denver Nuggets,25,16,7,0.44,3s,0.36
Vlatko Cancar,Denver Nuggets,25,24,9,0.38,3s,0.36
Ish Smith,Denver Nuggets,25,4,0,0,3s,0.36
Jack White,Denver Nuggets,25,1,0,0,3s,0.36
Reggie Jackson,Denver Nuggets,25,17,3,0.18,3s,0.36
Peyton Watson,Denver Nuggets,25,3,2,0.67,3s,0.36
Thomas Bryant,Denver Nuggets,25,4,1,0.25,3s,0.36
Klay Thompson,Golden State Warriors,25,215,91,0.42,3s,0.36
Jordan Poole,Golden State Warriors,25,138,46,0.33,3s,0.36
Andrew Wiggins,Golden State Warriors,25,59,25,0.42,3s,0.36
Moses Moody,Golden State Warriors,25,18,5,0.28,3s,0.36
JaMychal Green,Golden State Warriors,25,26,12,0.46,3s,0.36
Donte DiVincenzo,Golden State Warriors,25,75,33,0.44,3s,0.36
Stephen Curry,Golden State Warriors,25,136,62,0.46,3s,0.36
Draymond Green,Golden State Warriors,25,28,6,0.21,3s,0.36
Ty Jerome,Golden State Warriors,25,14,6,0.43,3s,0.36
Jonathan Kuminga,Golden State Warriors,25,36,11,0.31,3s,0.36
Ryan Rollins,Golden State Warriors,25,2,1,0.5,3s,0.36
Anthony Lamb,Golden State Warriors,25,45,18,0.4,3s,0.36
Patrick Baldwin,Golden State Warriors,25,26,11,0.42,3s,0.36
Andre Iguodala,Golden State Warriors,25,5,1,0.2,3s,0.36
Jabari Smith Jr.,Houston Rockets,25,110,34,0.31,3s,0.36
Jalen Green,Houston Rockets,25,129,45,0.35,3s,0.36
Eric Gordon,Houston Rockets,25,27,8,0.3,3s,0.36
Garrison Mathews,Houston Rockets,25,29,11,0.38,3s,0.36
Josh Christopher,Houston Rockets,25,23,4,0.17,3s,0.36
Kevin Porter Jr.,Houston Rockets,25,129,49,0.38,3s,0.36
Kenyon Martin Jr.,Houston Rockets,25,55,14,0.25,3s,0.36
Tari Eason,Houston Rockets,25,57,22,0.39,3s,0.36
Alperen Sengun,Houston Rockets,25,15,3,0.2,3s,0.36
Daishen Nix,Houston Rockets,25,60,18,0.3,3s,0.36
Usman Garuba,Houston Rockets,25,11,3,0.27,3s,0.36
TyTy Washington Jr.,Houston Rockets,25,19,3,0.16,3s,0.36
Jae'Sean Tate,Houston Rockets,25,10,4,0.4,3s,0.36
Frank Kaminsky,Houston Rockets,25,4,0,0,3s,0.36
Darius Days,Houston Rockets,25,2,0,0,3s,0.36
Trevor Hudgins,Houston Rockets,25,2,0,0,3s,0.36
Marcus Morris Sr.,LA Clippers,25,88,34,0.39,3s,0.36
Paul George,LA Clippers,25,130,43,0.33,3s,0.36
Robert Covington,LA Clippers,25,57,19,0.33,3s,0.36
John Wall,LA Clippers,25,26,9,0.35,3s,0.36
Luke Kennard,LA Clippers,25,35,16,0.46,3s,0.36
Reggie Jackson,LA Clippers,25,49,15,0.31,3s,0.36
Nicolas Batum,LA Clippers,25,72,35,0.49,3s,0.36
Norman Powell,LA Clippers,25,55,17,0.31,3s,0.36
Terance Mann,LA Clippers,25,34,16,0.47,3s,0.36
Brandon Boston Jr.,LA Clippers,25,7,5,0.71,3s,0.36
Kawhi Leonard,LA Clippers,25,95,39,0.41,3s,0.36
Amir Coffey,LA Clippers,25,8,5,0.63,3s,0.36
Jason Preston,LA Clippers,25,3,1,0.33,3s,0.36
Bones Hyland,LA Clippers,25,22,7,0.32,3s,0.36
Russell Westbrook,LA Clippers,25,21,8,0.38,3s,0.36
Eric Gordon,LA Clippers,25,8,1,0.13,3s,0.36
Xavier Moon,LA Clippers,25,1,0,0,3s,0.36
Russell Westbrook,Los Angeles Lakers,25,85,23,0.27,3s,0.36
Juan Toscano-Anderson,Los Angeles Lakers,25,5,2,0.4,3s,0.36
Patrick Beverley,Los Angeles Lakers,25,34,17,0.5,3s,0.36
LeBron James,Los Angeles Lakers,25,118,40,0.34,3s,0.36
Matt Ryan,Los Angeles Lakers,25,9,2,0.22,3s,0.36
Anthony Davis,Los Angeles Lakers,25,24,7,0.29,3s,0.36
Kendrick Nunn,Los Angeles Lakers,25,36,10,0.28,3s,0.36
Lonnie Walker IV,Los Angeles Lakers,25,81,30,0.37,3s,0.36
Max Christie,Los Angeles Lakers,25,18,9,0.5,3s,0.36
Austin Reaves,Los Angeles Lakers,25,58,31,0.53,3s,0.36
Troy Brown Jr.,Los Angeles Lakers,25,57,20,0.35,3s,0.36
Wenyen Gabriel,Los Angeles Lakers,25,6,1,0.17,3s,0.36
Dennis Schroder,Los Angeles Lakers,25,64,27,0.42,3s,0.36
Thomas Bryant,Los Angeles Lakers,25,17,9,0.53,3s,0.36
Scotty Pippen Jr.,Los Angeles Lakers,25,1,1,1,3s,0.36
Cole Swider,Los Angeles Lakers,25,1,0,0,3s,0.36
Rui Hachimura,Los Angeles Lakers,25,20,7,0.35,3s,0.36
Malik Beasley,Los Angeles Lakers,25,60,25,0.42,3s,0.36
D'Angelo Russell,Los Angeles Lakers,25,37,14,0.38,3s,0.36
Mo Bamba,Los Angeles Lakers,25,3,1,0.33,3s,0.36
Davon Reed,Los Angeles Lakers,25,1,0,0,3s,0.36
Jarred Vanderbilt,Los Angeles Lakers,25,2,0,0,3s,0.36
Tyler Herro,Miami Heat,25,151,49,0.32,3s,0.36
Max Strus,Miami Heat,25,141,49,0.35,3s,0.36
Gabe Vincent,Miami Heat,25,85,23,0.27,3s,0.36
Caleb Martin,Miami Heat,25,52,22,0.42,3s,0.36
Kyle Lowry,Miami Heat,25,93,31,0.33,3s,0.36
Haywood Highsmith,Miami Heat,25,21,5,0.24,3s,0.36
Duncan Robinson,Miami Heat,25,49,17,0.35,3s,0.36
Jimmy Butler,Miami Heat,25,17,7,0.41,3s,0.36
Dewayne Dedmon,Miami Heat,25,12,3,0.25,3s,0.36
Bam Adebayo,Miami Heat,25,3,0,0,3s,0.36
Nikola Jovic,Miami Heat,25,6,3,0.5,3s,0.36
Victor Oladipo,Miami Heat,25,68,23,0.34,3s,0.36
Orlando Robinson,Miami Heat,25,1,0,0,3s,0.36
Jamal Cain,Miami Heat,25,2,0,0,3s,0.36
Jamaree Bouyea,Miami Heat,25,5,2,0.4,3s,0.36
Kevin Love,Miami Heat,25,33,12,0.36,3s,0.36
Udonis Haslem,Miami Heat,25,2,1,0.5,3s,0.36
Wesley Matthews,Milwaukee Bucks,25,24,10,0.42,3s,0.36
Jrue Holiday,Milwaukee Bucks,25,111,43,0.39,3s,0.36
Bobby Portis,Milwaukee Bucks,25,47,17,0.36,3s,0.36
Brook Lopez,Milwaukee Bucks,25,65,31,0.48,3s,0.36
Grayson Allen,Milwaukee Bucks,25,65,25,0.38,3s,0.36
George Hill,Milwaukee Bucks,25,10,2,0.2,3s,0.36
Giannis Antetokounmpo,Milwaukee Bucks,25,58,21,0.36,3s,0.36
Jevon Carter,Milwaukee Bucks,25,82,47,0.57,3s,0.36
Jordan Nwora,Milwaukee Bucks,25,24,9,0.38,3s,0.36
MarJon Beauchamp,Milwaukee Bucks,25,26,9,0.35,3s,0.36
Serge Ibaka,Milwaukee Bucks,25,2,1,0.5,3s,0.36
Sandro Mamukelashvili,Milwaukee Bucks,25,10,2,0.2,3s,0.36
AJ Green,Milwaukee Bucks,25,25,11,0.44,3s,0.36
Pat Connaughton,Milwaukee Bucks,25,53,25,0.47,3s,0.36
Khris Middleton,Milwaukee Bucks,25,46,12,0.26,3s,0.36
Joe Ingles,Milwaukee Bucks,25,44,22,0.5,3s,0.36
Thanasis Antetokounmpo,Milwaukee Bucks,25,3,0,0,3s,0.36
Jae Crowder,Milwaukee Bucks,25,16,10,0.63,3s,0.36
Meyers Leonard,Milwaukee Bucks,25,3,2,0.67,3s,0.36
Lindell Wigginton,Milwaukee Bucks,25,8,2,0.25,3s,0.36
Goran Dragic,Milwaukee Bucks,25,5,2,0.4,3s,0.36
Anthony Edwards,Minnesota Timberwolves,25,215,88,0.41,3s,0.36
Karl-Anthony Towns,Minnesota Timberwolves,25,57,24,0.42,3s,0.36
D'Angelo Russell,Minnesota Timberwolves,25,128,49,0.38,3s,0.36
Jordan McLaughlin,Minnesota Timberwolves,25,18,3,0.17,3s,0.36
Jaylen Nowell,Minnesota Timberwolves,25,85,27,0.32,3s,0.36
Naz Reid,Minnesota Timberwolves,25,73,27,0.37,3s,0.36
Bryn Forbes,Minnesota Timberwolves,25,11,4,0.36,3s,0.36
Jaden McDaniels,Minnesota Timberwolves,25,59,22,0.37,3s,0.36
Taurean Prince,Minnesota Timberwolves,25,52,19,0.37,3s,0.36
Rudy Gobert,Minnesota Timberwolves,25,1,0,0,3s,0.36
Austin Rivers,Minnesota Timberwolves,25,18,3,0.17,3s,0.36
Kyle Anderson,Minnesota Timberwolves,25,30,14,0.47,3s,0.36
Luka Garza,Minnesota Timberwolves,25,21,8,0.38,3s,0.36
Matt Ryan,Minnesota Timberwolves,25,14,3,0.21,3s,0.36
Wendell Moore Jr.,Minnesota Timberwolves,25,3,0,0,3s,0.36
Nathan Knight,Minnesota Timberwolves,25,7,3,0.43,3s,0.36
Josh Minott,Minnesota Timberwolves,25,2,1,0.5,3s,0.36
Mike Conley,Minnesota Timberwolves,25,50,20,0.4,3s,0.36
Nickeil Alexander-Walker,Minnesota Timberwolves,25,24,10,0.42,3s,0.36
Edmond Sumner,Brooklyn Nets,25,17,6,0.35,3s,0.36
Kyrie Irving,Brooklyn Nets,25,129,55,0.43,3s,0.36
Cam Thomas,Brooklyn Nets,25,51,19,0.37,3s,0.36
Patty Mills,Brooklyn Nets,25,47,18,0.38,3s,0.36
Kevin Durant,Brooklyn Nets,25,69,28,0.41,3s,0.36
Royce O'Neale,Brooklyn Nets,25,129,49,0.38,3s,0.36
Day'Ron Sharpe,Brooklyn Nets,25,4,1,0.25,3s,0.36
Kessler Edwards,Brooklyn Nets,25,2,1,0.5,3s,0.36
Markieff Morris,Brooklyn Nets,25,19,8,0.42,3s,0.36
Joe Harris,Brooklyn Nets,25,109,45,0.41,3s,0.36
Yuta Watanabe,Brooklyn Nets,25,24,11,0.46,3s,0.36
Seth Curry,Brooklyn Nets,25,58,22,0.38,3s,0.36
David Duke Jr.,Brooklyn Nets,25,1,0,0,3s,0.36
T.J. Warren,Brooklyn Nets,25,18,9,0.5,3s,0.36
Dru Smith,Brooklyn Nets,25,4,1,0.25,3s,0.36
Dorian Finney-Smith,Brooklyn Nets,25,36,10,0.28,3s,0.36
Spencer Dinwiddie,Brooklyn Nets,25,54,13,0.24,3s,0.36
Cameron Johnson,Brooklyn Nets,25,38,9,0.24,3s,0.36
Mikal Bridges,Brooklyn Nets,25,50,18,0.36,3s,0.36
RaiQuan Gray,Brooklyn Nets,25,2,2,1,3s,0.36
Julius Randle,New York Knicks,25,251,91,0.36,3s,0.36
Cam Reddish,New York Knicks,25,17,3,0.18,3s,0.36
Evan Fournier,New York Knicks,25,36,9,0.25,3s,0.36
RJ Barrett,New York Knicks,25,132,40,0.3,3s,0.36
Derrick Rose,New York Knicks,25,23,9,0.39,3s,0.36
Jalen Brunson,New York Knicks,25,116,43,0.37,3s,0.36
Immanuel Quickley,New York Knicks,25,119,50,0.42,3s,0.36
Isaiah Hartenstein,New York Knicks,25,5,0,0,3s,0.36
Trevor Keels,New York Knicks,25,3,0,0,3s,0.36
Obi Toppin,New York Knicks,25,38,11,0.29,3s,0.36
Miles McBride,New York Knicks,25,36,5,0.14,3s,0.36
Quentin Grimes,New York Knicks,25,127,42,0.33,3s,0.36
Svi Mykhailiuk,New York Knicks,25,2,1,0.5,3s,0.36
Ryan Arcidiacono,New York Knicks,25,1,1,1,3s,0.36
Josh Hart,New York Knicks,25,16,9,0.56,3s,0.36
Mo Bamba,Orlando Magic,25,41,15,0.37,3s,0.36
Jalen Suggs,Orlando Magic,25,55,17,0.31,3s,0.36
Terrence Ross,Orlando Magic,25,50,21,0.42,3s,0.36
Franz Wagner,Orlando Magic,25,102,35,0.34,3s,0.36
